text,label
"So, how much will team standup cost?",question
"To answer that, can someone explain vendor contract?",question
"Let me pull up the data for pricing model, right?",statement
"Well, we can discuss investor update offline.",statement
"So, yes, security audit has been approved by management.",answer
"Actually, what's the next step for pricing model?",question
"To answer that, are there risks with ui redesign?",question
Are there risks with A/B testing?,question
"To answer that, did anyone follow up on operation mercury?",question
"So, we should table infrastructure upgrade for now.",statement
"So, good point about partnership deal.",statement
"Just to clarify, thanks for that update on compliance review.",statement
"Well, what do you think about cloudfirst?",question
"Actually, we'll complete sprint review by end of march.",answer
I think moving on from database migration.,statement
"Just to clarify, we should table marketing campaign for now.",statement
Did anyone follow up on design sprint?,question
"So, the recording is on for this session.",statement
"So, the client signed off on deployment strategy yesterday.",answer
"So, yes, customer onboarding has been approved by management.",answer
"So, i think we've covered client feedback sufficiently.",statement
I think let's move on to the next topic.,statement
"Actually, the team agreed to postpone board meeting to next sprint.",answer
"That makes sense for pricing model, right?",statement
"Have we started performance review?, right?",question
"So, can we demo compliance review?",question
I think do we have metrics for pricing model?,question
I agree with the approach for quarterly goals.,statement
"What is the timeline for project timeline?, right?",question
"To answer that, the cost estimate for a/b testing is $30,000.",answer
"Well, is a/b testing on track?",question
That's an interesting perspective on pricing model.,statement
Have we started sprint review?,question
Can someone explain project timeline?,question
I think what is the timeline for project timeline?,question
"Well, team standup is 80% complete as of today.",answer
"To answer that, thanks for that update on team standup.",statement
"Actually, no, pricing model hasn't started yet.",answer
Can someone explain performance review?,question
pricing model is 80% complete as of today.,answer
"What is the timeline for code review?, right?",question
"Just to clarify, the deadline for bug triage is next friday.",answer
The recording is on for this session.,statement
"To answer that, did anyone follow up on product launch?",question
"To answer that, how much will nexus platform cost?",question
I think let me share my screen for investor update.,statement
I think when do we need to finish product launch?,question
"Well, let's move on to the next topic.",statement
